|                                                                            dimensionalCodeFragment                                                                            |   pattern    |
| org.apache.ignite.internal.processors.cache.GridCacheGateway.enterIfNotStopped                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheGateway.leaveNoLock                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheGateway.writeLock                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheGateway<>.enter                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheGateway<>.leave                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheGateway<?,?>.onStopped                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheGateway<Object,Object>.enter                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheGateway<Object,Object>.leave                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheGroupIdMessage.groupId                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIdMessage.cacheId                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager$OrderedMessageListener.onMessage                                                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.appendMessageInfo                                                                                              | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.atomicFututeId                                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.atomicWriteVersion                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.descriptorForMessage                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.dhtTxId                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.handleMessage                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.onMessage0                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.onMessageProcessed                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.onSend                                                                                                         | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.processFailedMessage                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.processMessage                                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.processMissedHandler                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.removeCacheGroupHandlers                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.removeHandlers                                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.send                                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.sendMessageForMissedHandler                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.sendNoRetry                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.sendOrderedMessage                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.sendResponseOnFailedMessage                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.txId                                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.unmarshall                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.writeUnlock                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheManager<>.onKernalStop                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheManager<>.stop                                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry$MvccAcquireLockListener.apply                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry$MvccRemoveLockListener.apply                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry$MvccUpdateLockListener.apply                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.candidate                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.checkSerializableReadVersion                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.clear                                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.clearReserveForLoad                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.context                                                                                                         | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.decrementMapPublicSize                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.deleted                                                                                                         | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.deletedUnlocked                                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.detached                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.evictInternal                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.evictionDisabled                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.expireTime                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.expireTimeExtras                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.expireTimeUnlocked                                                                                              | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.hasLockCandidate                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.hasLockCandidateUnsafe                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.hasPlatformCache                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.hasValue                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.hasValueUnlocked                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.incrementMapPublicSize                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.info                                                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.initialValue                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.innerGet0                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.innerReload                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.innerRemove                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.innerSet                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.innerUpdate                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.invalidate                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.isInternal                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.isNear                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.isNewLocked                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.isStartVersion                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.key                                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.localCandidate                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.localCandidates                                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.localOwner                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.localPartition                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockEntry                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockListenerReadLock                                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedBy                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedByAny                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedByCurrentThread                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedByThread                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedByThreadUnsafe                                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedByUnsafe                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedLocally                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedLocallyByIdOrThread                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.lockedLocallyUnsafe                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.markObsolete                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.markObsolete0                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.markObsoleteIfEmpty                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.markObsoleteVersion                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.memorySize                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccAllLocal                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccExtras                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccLock                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccPeek                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccPreloadEntry                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccRemove                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccSet                                                                                                         | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccUpdateRowsWithPreloadInfo                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.nextVersion                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.obsolete                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.obsoleteOrDeleted                                                                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.obsoleteVersion                                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.obsoleteVersionExtras                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.onExpired                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.onMarkedObsolete                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.onTtlExpired                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.partition                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.peek                                                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.rawExpireTime                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.rawGet                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.rawPut                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.rawTtl                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.removeValue                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.ttl                                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.ttlAndExpireTimeExtras                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.txKey                                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.unlockEntry                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.unswap                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.update                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.updateIndex                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.updatePlatformCache                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.updateTtl                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.valid                                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.value                                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.valueBytes                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.version                                                                                                         | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.versionedEntry                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.versionedValue                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.visitable                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.wrapVersioned                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.wrapVersionedWithValue                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntryFactory.create                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.<obinit>                                                                                                         | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.addDeploymentInfo                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.classError                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.deployInfo                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.error                                                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.finishUnmarshal                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.handlerId                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.ignoreClassErrors                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.lastAffinityChangedTopologyVersion                                                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.lookupIndex                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.messageId                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.messageLogger                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.onClassError                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.partition                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.prepareMarshal                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.topologyVersion                                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvcc.isEmpty                                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate$Mask.get                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate$Mask.set                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.equals                                                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.flags                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.key                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.mask                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.owner                                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.reentry                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.setOwner                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.unenter                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccCandidate.version                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.activeFutures                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.addDataStreamerFuture                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.addExplicitLock                                                                                              | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.addFuture                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.atomicFutures                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.contextReset                                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.disconnectedError                                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.explicitLock                                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.future                                                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.isLockedByThread                                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.markExplicitOwner                                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.onFutureAdded                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.removeExplicitLock                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.stopError                                                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheOffheapIndexEntryEvictTest.testQueryWhenLocked                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager$ActionLimiter<IgniteInternalTx>.allowAction                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager$ActionLimiter<IgniteInternalTx>.trim                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager$ExchangeWorker.body0                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager$WarningsGroup.<obinit>                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager$WarningsGroup.add                                                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager$WarningsGroup.canAddMessage                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager$WarningsGroup.incTotal                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager$WarningsGroup.printToLog                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.addFullPartitionsMap                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.addPartitionMap                                                                                 | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.clientTopologies                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.createPartitionsFullMessage                                                                     | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.createPartitionsSingleMessage                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.dumpLongRunningOperations0                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.dumpLongRunningTransaction                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.formatTime                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.longRunningTransactionWarning                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.rebalanceTopic                                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.refreshPartitions                                                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.sendAllPartitions                                                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.sendLocalPartitions                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.stop0                                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<>.affinityChanged                                                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<>.affinityReadyFuture                                                                           | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<>.lastAffinityChangedTopologyVersion                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<>.lastFinishedFuture                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<>.lastTopologyFuture                                                                            | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<>.readyAffinityVersion                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<>.scheduleResendPartitions                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.blockingDurationHistogram                                                                  | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.checkRebalanceState                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.clientTopology                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.clusterRebalancedMetric                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.createPartitionsFullMessage                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.durationHistogram                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.exchangeAwareComponents                                                                    | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.exchangerBlockingSectionBegin                                                              | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.exchangerBlockingSectionEnd                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.forceReassign                                                                              | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.latch                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.mergeExchanges                                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.mergeExchangesOnCoordinator                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.onCoordinatorInitialized                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.readyAffinityVersion                                                                       | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.refreshPartitions                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<?,?>.registerExchangeAwareComponent                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<Object,Object>.affinityReadyFuture                                                              | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<Object,Object>.lastAffinityChangedTopologyVersion                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<Object,Object>.lastTopologyFuture                                                               | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager<Object,Object>.readyAffinityVersion                                                             | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePreloader.onInitialExchangeComplete                                                                                      | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePreloader.onKernalStop                                                                                                   | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePreloader.pause                                                                                                          | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePreloader.rebalanceFuture                                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePreloader.resume                                                                                                         | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCachePreloader.timeout                                                                                                        | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheProcessor$CacheRecoveryLifecycle.<obinit>                                                                                | compute-sync |
| org.apache.ignite.internal.processors.cache.GridCacheProcessor.<obinit>                                                                                                       | compute-sync |
