|                                                                  dimensionalCodeFragment                                                                   |   pattern   |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.getStorageTypes                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.isStriped                                                                                                     | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.setBlockToken                                                                                                 | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlocks.getLocatedBlocks                                                                                             | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedStripedBlock.getBlockIndices                                                                                        | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedStripedBlock.setBlockTokens                                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocol.QuotaExceededException.<obinit>                                                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.QuotaExceededException.setPathName                                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocol.ReencryptionStatus.addZoneIfNecessary                                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.ReencryptionStatus.getZoneStatus                                                                                           | compute-app |
| org.apache.hadoop.hdfs.protocol.ReencryptionStatus.hasRunningZone                                                                                          | compute-app |
| org.apache.hadoop.hdfs.protocol.ReencryptionStatus.removeZone                                                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.ReencryptionStatus.updateZoneStatus                                                                                        | compute-app |
| org.apache.hadoop.hdfs.protocol.RollingUpgradeInfo.finalize                                                                                                | compute-app |
| org.apache.hadoop.hdfs.protocol.RollingUpgradeInfo.isFinalized                                                                                             | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.build                                                                                       | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.canceled                                                                                    | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.completionTime                                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.ezKeyVersionName                                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.fileReencryptionFailures                                                                    | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.filesReencrypted                                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.id                                                                                          | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.lastCheckpointFile                                                                          | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.state                                                                                       | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.submissionTime                                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus$Builder.zoneName                                                                                    | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus.getState                                                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus.markZoneCompleted                                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus.markZoneSubmitted                                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus.reset                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus.resetMetrics                                                                                        | compute-app |
| org.apache.hadoop.hdfs.protocol.ZoneReencryptionStatus.updateZoneProcess                                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CipherSuiteProto.forNumber                                                                                | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CipherSuiteProto.getNumber                                                                                | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CipherSuiteProto.valueOf                                                                                  | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CryptoProtocolVersionProto.forNumber                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CryptoProtocolVersionProto.getNumber                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CryptoProtocolVersionProto.valueOf                                                                        | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$PerFileEncryptionInfoProto.getEzKeyVersionName                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$PerFileEncryptionInfoProto.getIv                                                                          | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$PerFileEncryptionInfoProto.getKey                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$PerFileEncryptionInfoProto.parseFrom                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.getCanceled                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.getCompletionTime                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.getDefaultInstance                                                                  | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.getEzKeyVersionName                                                                 | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.getLastFile                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.getNumFailures                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.getNumReencrypted                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.getSubmissionTime                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.hasCompletionTime                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ReencryptionInfoProto.hasLastFile                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ZoneEncryptionInfoProto.getCryptoProtocolVersion                                                          | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ZoneEncryptionInfoProto.getKeyName                                                                        | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ZoneEncryptionInfoProto.getReencryptionProto                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ZoneEncryptionInfoProto.getSuite                                                                          | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ZoneEncryptionInfoProto.hasReencryptionProto                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ZoneEncryptionInfoProto.parseFrom                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convert                                                                                                   | compute-app |
| org.apache.hadoop.hdfs.security.token.block.BlockTokenIdentifier.setHandshakeMsg                                                                           | compute-app |
| org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager.exportKeys                                                                             | compute-app |
