|                                                  dimensionalCodeFragment                                                   |   pattern   |
| org.apache.cassandra.cql3.ResultSet$ResultMetadata.valueCount                                                              | compute-app |
| org.apache.cassandra.cql3.ResultSet.addRow                                                                                 | compute-app |
| org.apache.cassandra.cql3.ResultSet.computeResultMetadataId                                                                | compute-app |
| org.apache.cassandra.cql3.ResultSet.isEmpty                                                                                | compute-app |
| org.apache.cassandra.cql3.ResultSet.size                                                                                   | compute-app |
| org.apache.cassandra.cql3.ResultSet.trim                                                                                   | compute-app |
| org.apache.cassandra.cql3.Term$Raw.prepare                                                                                 | compute-app |
| org.apache.cassandra.cql3.Term.bindAndGet                                                                                  | compute-app |
| org.apache.cassandra.cql3.Term.collectMarkerSpecification                                                                  | compute-app |
| org.apache.cassandra.cql3.UntypedResultSet.create                                                                          | compute-app |
| org.apache.cassandra.cql3.Validation.validateKey                                                                           | compute-app |
| org.apache.cassandra.cql3.VariableSpecifications.empty                                                                     | compute-app |
| org.apache.cassandra.cql3.WhereClause.containsCustomExpressions                                                            | compute-app |
| org.apache.cassandra.cql3.WhereClause.toCQLString                                                                          | compute-app |
| org.apache.cassandra.cql3.WhereClause.toString                                                                             | compute-app |
| org.apache.cassandra.cql3.conditions.Conditions.addConditionsTo                                                            | compute-app |
| org.apache.cassandra.cql3.conditions.Conditions.appliesToRegularColumns                                                    | compute-app |
| org.apache.cassandra.cql3.conditions.Conditions.appliesToStaticColumns                                                     | compute-app |
| org.apache.cassandra.cql3.conditions.Conditions.getColumns                                                                 | compute-app |
| org.apache.cassandra.cql3.conditions.Conditions.isEmpty                                                                    | compute-app |
| org.apache.cassandra.cql3.conditions.Conditions.isIfExists                                                                 | compute-app |
| org.apache.cassandra.cql3.conditions.Conditions.isIfNotExists                                                              | compute-app |
| org.apache.cassandra.cql3.functions.Function.isAggregate                                                                   | compute-app |
| org.apache.cassandra.cql3.functions.Function.name                                                                          | compute-app |
