|                                                       dimensionalCodeFragment                                                        |   pattern    |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.pause                                                                   | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.releaseRepairData                                                       | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.reload                                                                  | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.resume                                                                  | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.setNewLocalCompactionStrategy                                           | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.setStrategy                                                             | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.shouldBeEnabled                                                         | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.shutdown                                                                | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.startup                                                                 | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.sumArrays                                                               | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.validateForCompaction                                                   | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.cleanupCompactionFailed                                | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.cleanupCompactionFinalized                             | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.failedSessionTransientCleanup                          | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.finalizedSessionTransientCleanup                       | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.getStrategies                                          | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.sstableAdded                                           | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.sstableDeleted                                         | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.sstableListChangedAddAndRemove                         | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerPendingRepairTest.sstableRepairStatusChanged                             | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerTest.groupSSTables                                                       | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerTest.testSSTablesAssignedToCorrectCompactionStrategy                     | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManagerTest.verifySSTableIsAssignedToCorrectStrategy                            | compute-sync |
| org.apache.cassandra.db.compaction.CompactionTaskTest.compactionInterruption                                                         | compute-sync |
| org.apache.cassandra.db.compaction.CompactionTaskTest.mixedSSTableFailure                                                            | compute-sync |
| org.apache.cassandra.db.compaction.CompactionTaskTest.setUp                                                                          | compute-sync |
| org.apache.cassandra.db.compaction.CompactionTaskTest.testOfflineCompaction                                                          | compute-sync |
| org.apache.cassandra.db.compaction.CompactionTasks.create                                                                            | compute-sync |
| org.apache.cassandra.db.compaction.CompactionsBytemanTest.testStopCompactionRepaired                                                 | compute-sync |
| org.apache.cassandra.db.compaction.CompactionsCQLTest.testTriggerMinorCompactionSTCSNodetoolEnabled                                  | compute-sync |
| org.apache.cassandra.db.compaction.CompactionsCQLTest.verifyStrategies                                                               | compute-sync |
| org.apache.cassandra.db.compaction.CompactionsPurgeTest.testMinTimestampPurge                                                        | compute-sync |
| org.apache.cassandra.db.compaction.CompactionsPurgeTest.testMinorCompactionPurge                                                     | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategy.getAllLevelSize                                                         | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategy.getAllLevelSizeBytes                                                    | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategy.getLevelFanoutSize                                                      | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategy.getLevelSize                                                            | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.getTaskLevel                                                        | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.testCompactionCandidateOrdering                                     | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.testCompactionProgress                                              | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.testGrouperLevels                                                   | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.testMutateLevel                                                     | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.testNewRepairedSSTable                                              | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.testPerLevelSizeBytes                                               | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.testValidationMultipleSSTablePerLevel                               | compute-sync |
| org.apache.cassandra.db.compaction.LeveledCompactionStrategyTest.waitForLeveling                                                     | compute-sync |
| org.apache.cassandra.db.compaction.LeveledGenerations.get                                                                            | compute-sync |
| org.apache.cassandra.db.compaction.LeveledGenerations.getAllLevelSize                                                                | compute-sync |
| org.apache.cassandra.db.compaction.LeveledGenerations.getAllLevelSizeBytes                                                           | compute-sync |
| org.apache.cassandra.db.compaction.LeveledGenerations.levelCount                                                                     | compute-sync |
| org.apache.cassandra.db.compaction.LeveledManifest.getAllLevelSize                                                                   | compute-sync |
| org.apache.cassandra.db.compaction.LeveledManifest.getAllLevelSizeBytes                                                              | compute-sync |
| org.apache.cassandra.db.compaction.LeveledManifest.getLevelSize                                                                      | compute-sync |
| org.apache.cassandra.db.compaction.LongLeveledCompactionStrategyCQLTest.stressTestCompactionStrategyManager                          | compute-sync |
| org.apache.cassandra.db.compaction.LongLeveledCompactionStrategyTest.testLeveledScanner                                              | compute-sync |
| org.apache.cassandra.db.compaction.LongLeveledCompactionStrategyTest.testParallelLeveledCompaction                                   | compute-sync |
| org.apache.cassandra.db.compaction.LongLeveledCompactionStrategyTest.testRepairStatusChanges                                         | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairHolder.allStrategies                                                                 | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairHolder.getManagers                                                                   | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairHolder.getNextRepairFinishedTask                                                     | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairHolder.getRepairFinishedTaskSuppliers                                                | compute-sync |
